cliente_id,nombre,fecha_registro,segmento_calculado,pedidos_3m
114643,Victor Asenjo-Roda,2021-01-16,regular,2
100489,Pepito Cebrián Mayol Talavera,2023-04-01,nuevo,1
103231,Arsenio Reig-Niño,2024-05-19,nuevo,0
103829,Amílcar Godoy Mate,2023-12-01,nuevo,0
110825,Damián Font-Piñol,2022-02-09,nuevo,0
113482,Espiridión Muñoz Montesinos,2024-01-25,nuevo,0
105209,Maristela Naranjo-Colomer,2023-01-17,nuevo,0
107849,Alcides Puente,2022-09-04,nuevo,1
111425,Ricarda del Romeu,2021-05-15,nuevo,0
105705,Ángeles de Sainz,2023-10-16,nuevo,0
115014,Josep Balaguer Noriega,2020-08-22,nuevo,0
100704,Bernardino Folch Clemente,2021-10-13,nuevo,1
105106,Candelas Simó Villalonga,2020-12-17,nuevo,0
113859,Rómulo Torralba Sanabria,2020-10-24,nuevo,0
103292,Benjamín Segovia Álamo,2022-04-14,nuevo,1
108126,Pilar Valcárcel Figuerola,2023-01-23,nuevo,0
111866,Teresita Gutierrez Lara,2021-10-28,nuevo,1
110601,Amparo Viñas-Tudela,2020-03-25,nuevo,0
109520,Miguela Company Alegria,2024-04-18,nuevo,1
114998,Rogelio Peñalver Bartolomé,2023-03-03,nuevo,0
114054,Calixto Dueñas-Salom,2024-03-09,nuevo,0
104910,Patricia Casares,2022-03-10,nuevo,1
104441,Alba Sobrino,2021-06-30,nuevo,0
108429,Lupita María Luisa Chamorro Jaén,2020-10-18,nuevo,0
108429,Lupita María Luisa Chamorro Jaén,2020-10-18,nuevo,0
100987,Gabriel Pla-Fernández,2023-02-12,nuevo,0
113831,Teodosio Giralt Pedrero,2021-10-27,nuevo,1
114806,Aránzazu Domínguez Quintanilla,2024-06-13,nuevo,1
114393,Ariadna Costa Molins,2021-11-02,nuevo,0
114120,Arsenio Rebollo,2020-09-15,nuevo,1
107706,Demetrio Madrid Contreras,2022-07-25,nuevo,0
112242,Édgar Quintanilla Bellido,2022-11-30,nuevo,0
106258,Amado Alberto Córdoba,2021-11-23,nuevo,0
111678,Violeta Figuerola Báez,2020-08-03,nuevo,1
106090,Jose Ramón Ferrero Aramburu,2022-06-22,nuevo,0
110667,Noelia Boada Cruz,2020-07-06,nuevo,0
105239,Anabel Bernad Lladó,2020-05-10,nuevo,0
112066,Eleuterio Robles Roselló,2020-03-09,nuevo,1
101199,Constanza Merino-Bravo,2021-11-29,nuevo,1
112374,Ariadna Guillén Guillen,2022-09-12,nuevo,0
109711,Máxima Escribano Blázquez,2021-12-05,nuevo,0
114133,Jacobo Vazquez Villalba,2020-12-30,nuevo,0
107520,Rocío Carnero Dueñas,2023-06-05,nuevo,0
106813,Raimundo Tomé Lozano,2024-07-16,regular,2
109992,Lorenzo Rios Santana,2023-04-25,nuevo,1
109207,Ema Montero,2022-05-03,nuevo,0
108321,Martín de Ortuño,2020-07-21,nuevo,0
109557,Bárbara Castillo-Gracia,2024-06-13,nuevo,0
110226,Leopoldo Iglesias Poza,2022-12-08,nuevo,0
107176,Camila Bayón Valdés,2024-01-03,nuevo,0
104471,Amalia Carballo Cruz,2020-05-26,nuevo,0
100892,Moisés Puerta Alcántara,2023-03-26,nuevo,1
110986,Rita Pedraza Ferrando,2024-07-17,nuevo,1
101970,Fidela Alcalá Varela,2021-07-02,regular,2
112596,Palmira Bolaños Cal,2022-07-12,nuevo,0
105758,Rodrigo Román Nogueira,2024-06-21,nuevo,0
106528,Ciríaco José Ángel Dalmau Roldan,2024-08-12,nuevo,1
106295,Verónica de Naranjo,2021-01-20,nuevo,1
115173,Raúl Olmo Vicente,2020-08-04,nuevo,0
107596,Clotilde Acero Palomino,2023-07-15,nuevo,1
109111,Leocadio Abilio Benavent Tovar,2023-06-26,nuevo,0
103250,Damián Pomares,2020-06-14,nuevo,0
106571,Juanita Ágata Juliá Prat,2020-10-10,nuevo,0
106639,Jose Francisco Calleja Torrijos,2024-03-23,nuevo,0
107352,Ámbar Crespo Meléndez,2021-03-30,nuevo,0
114293,Obdulia Barragán-Blanch,2024-04-10,nuevo,0
109401,Matías de Montenegro,2021-10-15,nuevo,1
112061,Fátima Pi,2021-11-17,nuevo,0
107474,Abilio Dominguez Aguado,2022-04-18,nuevo,0
112505,Cruz Montesinos León,2021-10-23,nuevo,1
112258,Chus Llobet Ibáñez,2023-07-31,nuevo,0
114351,Carlito Amigó,2023-02-02,nuevo,0
113515,Ignacio Valcárcel Asensio,2021-09-07,regular,2
101240,Guillermo Martorell Moya,2020-07-17,nuevo,0
102290,Jonatan Cánovas Lucas,2024-06-11,nuevo,0
102741,Manuelita Constanza Robles Mateo,2022-11-18,nuevo,1
108468,Jose Luis Rufino Olivé Gallo,2024-06-03,nuevo,1
104586,Lorenzo de Vilalta,2022-09-26,nuevo,1
109228,Corona Ayala,2021-11-14,nuevo,0
101230,Odalis Enríquez Ángel,2024-04-27,nuevo,1
109201,Sosimo Bayo,2022-08-18,regular,2
106981,Jose Luis Barrena Peláez,2020-10-19,nuevo,1
105179,Ambrosio Parejo,2023-02-12,nuevo,0
112021,Silvio Aguirre,2024-01-01,nuevo,0
110725,Margarita Mateos Cisneros,2022-09-03,nuevo,1
104294,Juan Francisco de Manso,2020-03-29,nuevo,0
101059,Mamen Nicolau-Iborra,2021-03-31,nuevo,0
106263,Salomón Reyes Paredes,2020-09-28,nuevo,1
111037,Rosaura Andres Río,2022-03-13,nuevo,0
100282,Baltasar del Gómez,2023-01-03,nuevo,1
109236,Jose Angel Bernad Jurado,2021-07-15,regular,2
109509,Dafne Carmen Mateos Ferrández,2021-06-12,nuevo,1
100969,Norberto de Nuñez,2022-06-21,nuevo,0
110574,Elisabet Feijoo,2024-05-17,nuevo,1
103954,Jose Francisco Pazos Andrade,2024-05-05,nuevo,0
101940,Marino Verdejo Dalmau,2022-08-23,nuevo,0
113173,Roldán Solé Girón,2023-08-07,nuevo,0
101275,Cipriano Grau Rocha,2022-04-12,regular,2
100620,Ariel Aguirre Conesa,2020-11-13,nuevo,0
113243,Fernando Buenaventura Bejarano Salvà,2024-04-25,nuevo,0
101743,Santiago Reig,2024-04-01,nuevo,0
101391,Fausto Sabater Anguita,2020-10-25,nuevo,1
102204,Maristela Echevarría Camps,2024-03-02,nuevo,1
109772,Iván Losada Guijarro,2020-11-18,nuevo,0
109848,Cayetana de Borrell,2023-10-25,nuevo,0
103569,Nilo Manjón-Moya,2023-12-11,nuevo,0
110545,Víctor Casal Donoso,2024-05-16,nuevo,1
110405,Amílcar Robledo,2021-01-31,nuevo,0
106117,Nydia Vall Roma,2021-04-21,nuevo,0
106053,Pepita Viana Reyes,2020-03-25,nuevo,0
103179,Eugenio Villaverde Plaza,2020-10-29,nuevo,0
103193,Bárbara Peñalver Chico,2022-10-07,nuevo,0
109500,Florina de Manrique,2020-10-17,nuevo,0
106100,Anna Pascual Agullo,2024-02-06,nuevo,0
107030,Úrsula Palomares Mir,2023-07-08,nuevo,0
100576,María Cristina Dalmau Tur,2022-12-13,nuevo,0
110553,Nerea de Donaire,2023-03-02,nuevo,0
106657,Juanita Rocamora,2023-07-11,nuevo,1
113727,Andrea Gordillo Muro,2020-05-31,nuevo,1
106277,Rubén Pareja Bernat,2022-11-22,nuevo,0
109473,Leandro Barrio Pagès,2020-09-27,nuevo,0
113999,Clímaco Matas Reig,2020-12-23,nuevo,1
111084,Diana Chacón Asenjo,2021-01-05,nuevo,0
105898,Áurea Guardia Rey,2022-01-23,nuevo,0
105725,Lorenza Georgina Fabregat Izaguirre,2022-02-27,nuevo,0
110186,Efraín Jaume Haro,2022-02-19,regular,2
110832,Miguel Ángel Iglesias,2020-08-07,nuevo,0
100270,Mohamed Borrego-Daza,2020-07-21,nuevo,1
100270,Mohamed Borrego-Daza,2020-07-21,nuevo,1
100630,Cesar Manzano-Jimenez,2021-01-04,nuevo,0
111971,Juan Bautista de Crespi,2024-08-28,nuevo,1
103082,Evita de Guardiola,2022-01-10,nuevo,0
103467,Teófila Salom Romeu,2021-02-06,nuevo,0
106431,Feliciano de Mariño,2020-10-16,nuevo,1
107063,Bernardo Acedo Iñiguez,2020-07-27,nuevo,0
112589,Edelmira Cabeza-Sanz,2023-09-04,nuevo,1
112216,Amando Mas-Chacón,2021-07-31,nuevo,0
115138,Cloe Mariño,2023-08-19,nuevo,0
105544,Carmelo Mayol,2024-02-17,nuevo,0
110239,Rolando Rios-Redondo,2024-05-13,nuevo,1
104357,Jeremías Bonifacio Sanz Carnero,2022-01-29,nuevo,1
114202,Abigaíl Román Gracia,2023-08-28,nuevo,1
102114,Poncio Múñiz Rocha,2024-04-16,nuevo,1
108220,Camilo Fernandez Paredes,2021-12-21,nuevo,1
110233,Jerónimo del Dominguez,2023-01-14,nuevo,0
112121,Germán Calderón,2020-10-20,nuevo,0
114776,Cándido Tolosa Mateos,2021-05-10,nuevo,0
103217,Jessica Crespi Arana,2023-04-17,nuevo,0
103815,Angelina Catalán Egea,2022-12-01,nuevo,0
108322,Vito Melero,2024-05-22,regular,3
113372,Herminio Coll Cabello,2022-08-22,nuevo,0
102279,Vicente del Arranz,2021-02-25,nuevo,0
104600,Amaya Nuñez Sevillano,2020-06-22,nuevo,0
100014,Clímaco Murcia Grau,2023-09-19,nuevo,0
114376,Eli Rosselló-Sebastián,2023-03-05,nuevo,0
112669,Leocadio Verdú Esparza,2021-07-16,nuevo,0
101526,María Dolores Gómez Pereira,2022-07-25,nuevo,1
102366,Chelo Ferrández,2021-11-21,nuevo,1
104649,Hilda Pablo Chamorro,2020-08-12,nuevo,0
111245,Xavier Grau Alemán,2022-07-25,nuevo,0
112198,Amaro Monreal Baeza,2023-07-13,regular,2
110533,Abigaíl Fanny Leal Alfonso,2020-05-23,nuevo,1
100375,Lupe Cuevas Rueda,2023-09-24,nuevo,1
113267,Maite Macías Puerta,2023-02-05,nuevo,1
106478,Ruperta de Teruel,2024-03-16,regular,3
100526,Artemio Quiroga Lago,2020-10-22,nuevo,0
109132,Luciano Bernad Salvador,2022-06-27,nuevo,1
115211,Alcides Moles Cabrera,2022-02-16,nuevo,0
112766,Erasmo Llorente Chamorro,2021-04-19,nuevo,0
106896,Vasco Ocaña Merino,2022-04-12,nuevo,0
110340,Saturnina Conesa Jover,2022-04-22,nuevo,0
103592,Elvira Sureda-Guijarro,2024-06-11,nuevo,0
113800,Trini Nogués Guitart,2021-03-13,nuevo,1
111107,Ariel Esteban Blanca,2021-08-27,nuevo,0
107905,Anacleto Mas-Campillo,2021-10-15,nuevo,0
102959,Eloísa Escrivá Aguilera,2022-12-25,nuevo,0
111816,Rosenda de Campo,2023-03-28,nuevo,0
100530,Jacinta de Olivera,2021-08-15,nuevo,1
103715,Plácido Pelayo Vicente,2021-04-29,nuevo,0
104733,Victor Manuel Acero-Zorrilla,2021-08-16,nuevo,0
109462,Flavio Sanjuan Marqués,2021-01-25,nuevo,1
112474,Flor Llano Machado,2021-08-10,nuevo,0
101395,Leocadia Fábregas Torrijos,2021-07-26,nuevo,0
113043,Epifanio Torrijos Cózar,2022-10-26,nuevo,0
112202,Olalla Juliá Navarrete,2023-05-19,nuevo,1
112583,Verónica Buendía Peinado,2021-05-08,nuevo,0
109990,Fulgencio Francisco,2024-08-05,nuevo,0
111172,Pepito Manuel Orozco,2024-03-03,nuevo,0
109634,Pilar Arana Novoa,2021-08-14,nuevo,0
110575,Diego de Garcia,2022-07-09,nuevo,0
112004,Zaira Osuna Llopis,2022-05-05,nuevo,0
105632,Nicodemo Boada Gálvez,2020-04-17,nuevo,1
109466,Dionisio Iglesias Alvarez,2021-02-23,nuevo,0
106564,Rómulo Juárez-Tejedor,2022-02-04,regular,2
104704,Melania Cárdenas Cervera,2020-06-19,nuevo,1
101713,Aura Zapata Porta,2024-02-10,nuevo,0
115184,Jacobo Guardia,2023-05-23,regular,2
100956,María Teresa Fabregat Duque,2020-05-01,nuevo,0
106676,Chita Salgado Cal,2021-06-02,regular,4
103454,Eloísa Zapata Arjona,2020-04-01,regular,2
109580,Leoncio Martorell Estévez,2023-01-16,nuevo,1
114623,Encarnación Soriano,2024-01-15,nuevo,0
112804,Erasmo Alemany Miró,2023-12-02,nuevo,0
108596,Sandra Luque-Córdoba,2020-08-23,nuevo,0
102072,Lino Arjona Miguel,2023-09-28,nuevo,0
115157,Mamen Figueroa Salgado,2020-06-17,regular,2
110170,Salud Pardo Sastre,2022-04-14,nuevo,1
100159,Chuy Aznar Rivas,2021-06-10,nuevo,0
107006,Amaya Nicolau Martin,2023-04-14,nuevo,1
112081,Cecilia Galvez Arroyo,2020-11-27,nuevo,0
109095,Damián Falcón Rocha,2023-04-20,nuevo,0
100353,Dulce de Real,2022-12-04,nuevo,0
106079,Elvira Jovita Peiró Bou,2024-06-19,nuevo,0
106237,René Tena,2020-08-01,nuevo,1
112733,Epifanio Agustín Villena,2023-09-16,nuevo,1
112323,Pablo Chaparro Elorza,2021-12-19,nuevo,0
108947,Pedro Viñas Reina,2022-06-03,nuevo,0
111164,Florentina Abascal,2023-07-12,nuevo,1
102921,Rita Aguilera Echeverría,2023-06-01,nuevo,0
108504,Jacobo Carpio-Rosa,2020-11-27,nuevo,0
104645,Josué Narváez Esparza,2023-03-21,nuevo,1
100662,Emelina Porta Crespi,2024-02-04,nuevo,1
107058,Samanta de Roig,2021-02-10,nuevo,1
110182,Aitor Bermúdez Galiano,2022-04-03,nuevo,1
103666,Paulino Quevedo Cobos,2021-07-27,nuevo,1
107980,Albano de Cerro,2023-08-06,regular,2
100307,Pelayo Duarte Infante,2022-09-23,nuevo,1
110528,León Aller Márquez,2022-04-17,nuevo,0
104791,Elías Rafael Burgos Cid,2022-01-11,nuevo,0
102357,Saturnino Calleja Uría,2021-09-03,nuevo,0
111895,Lucio Marcelino Lopez Velasco,2020-04-01,regular,2
111997,Anabel Reguera Espada,2024-08-02,nuevo,0
101928,Roberto Cardona Márquez,2023-07-29,nuevo,0
114545,Teófilo Almansa Nicolau,2022-03-12,nuevo,0
103428,Zaida Carnero Agudo,2022-10-22,nuevo,1
108942,Clotilde Salamanca Román,2023-09-08,nuevo,1
103639,Trini Cantero-Rodríguez,2020-12-30,nuevo,1
113254,Elena Duque Jódar,2023-11-04,nuevo,0
101267,Caridad Peñalver Paredes,2024-02-05,nuevo,0
101561,Prudencio Nilo Arjona Huguet,2023-08-04,nuevo,0
114608,Rolando Yuste,2024-01-17,nuevo,1
111788,Bruno Somoza Aragonés,2022-07-15,regular,2
110327,Odalys Paredes Guillén,2022-02-10,nuevo,1
107180,Héctor Diego Mayoral Ramirez,2022-09-25,nuevo,0
104110,María Manuela León Cardona,2022-06-06,nuevo,1
113162,Pedro del Coll,2022-12-08,nuevo,1
107868,Isabela Aguilera,2021-07-13,nuevo,0
104905,Fabiana Padilla Gallo,2022-09-14,nuevo,0
107295,Pánfilo Pascual Álvarez,2021-07-13,nuevo,0
100515,Lalo Cases Busquets,2023-10-17,nuevo,0
100895,Josué Zaragoza Leon,2023-05-23,nuevo,0
108602,Dionisio Omar Macías Ballester,2020-08-30,nuevo,1
111578,Augusto Rosado Soler,2020-10-26,nuevo,1
100900,Guillermo Hierro-Armas,2023-10-13,nuevo,0
100208,Federico Castañeda Saez,2022-03-10,regular,2
100459,Clotilde Feijoo Piñeiro,2023-02-08,nuevo,0
110247,Danilo Apolinar Gaya Anguita,2023-01-07,nuevo,0
102431,Inocencio Maldonado Borja,2023-06-18,nuevo,0
108443,Soledad Franch Mendez,2024-03-15,nuevo,0
112399,Macarena Bravo Carrillo,2021-02-19,nuevo,0
109300,Alex Vilanova,2023-06-29,nuevo,1
103390,Cornelio del Abad,2023-04-10,nuevo,1
109906,Octavia del Múgica,2021-09-01,nuevo,0
103912,Clímaco Ugarte-Casares,2021-09-01,regular,2
105384,Rosalina Cuenca Durán,2021-02-07,nuevo,1
108908,Nicolás Vilalta Arana,2020-09-06,nuevo,0
100553,Jose Luis Núñez Nicolás,2021-09-16,nuevo,0
109632,Moisés Perea Barbero,2024-06-10,nuevo,0
110463,Onofre Carbonell Marquez,2022-12-15,nuevo,0
103145,Rómulo Romeu Taboada,2024-01-25,nuevo,0
106918,Dorita Balaguer-Taboada,2020-12-02,nuevo,0
102057,Cruz Arellano-Pina,2023-06-04,regular,2
101926,Ernesto Bernat Múgica,2024-08-25,nuevo,0
100635,Saturnino Pino-Coronado,2021-04-30,nuevo,0
106083,Noelia Leiva Trujillo,2021-12-23,nuevo,0
108509,Esperanza Arregui Varela,2024-07-29,nuevo,0
114453,Georgina Lillo,2021-09-21,nuevo,0
115070,Lucila Alegre Salvà,2023-01-18,nuevo,0
108620,Severiano Falcó Portero,2021-11-20,nuevo,0
113380,Pelayo Paniagua Valero,2021-02-06,nuevo,0
100106,Almudena Gilabert Torrent,2021-05-29,nuevo,0
103042,Ofelia Azcona Aramburu,2020-07-25,nuevo,0
112431,Jacinto Fuster-Paniagua,2022-04-14,nuevo,0
110362,Luciano Quintana Abella,2022-10-16,nuevo,0
101710,Rufino de Ocaña,2023-11-05,nuevo,0
100090,Ángela Verdugo Elorza,2023-11-05,nuevo,0
107015,José Mari Arranz Nogués,2023-03-24,nuevo,0
110434,Adriana del Busquets,2022-03-22,nuevo,0
103175,Rodolfo Cuenca Rosselló,2023-01-28,nuevo,0
100918,Sabas Madrid Alcolea,2021-01-24,nuevo,1
107834,Fabio Hilario Andreu Roma,2023-09-29,nuevo,1
106733,Reyna Figueras Escobar,2022-03-28,nuevo,0
101950,Claudia Carlota Solsona Diez,2024-05-19,nuevo,0
112237,Edu del Casals,2021-06-24,nuevo,0
111041,Adrián Burgos Mur,2022-02-06,nuevo,0
106369,Asunción Farré Gimenez,2021-07-14,nuevo,1
100002,Miriam Jimenez Estrada,2021-07-18,nuevo,0
108033,Severino Carro Rosales,2023-07-07,nuevo,1
112530,Clotilde de Villalobos,2023-10-05,nuevo,1
106048,Baldomero Serra Mendizábal,2023-04-28,nuevo,0
109128,Rosario del Perales,2020-09-17,nuevo,1
114358,Manu Ordóñez Chaves,2022-07-20,regular,2
102721,Priscila Portillo Feijoo,2022-11-25,nuevo,1
108784,Lucho Huerta Salvà,2022-08-22,nuevo,1
103118,Lupe Ferrández Portillo,2024-06-11,nuevo,0
111129,Abilio Izquierdo-Gámez,2023-05-09,nuevo,0
114752,Flavio Tello,2022-10-05,nuevo,0
110641,Sabas Amor Bru Plaza,2023-05-31,nuevo,1
109769,Eloísa del Jiménez,2022-01-10,nuevo,0
103763,Ruy Coello Carrión,2022-04-24,nuevo,1
100214,Jose Manuel Batlle-Pardo,2020-05-28,nuevo,0
100779,Paca Saavedra Tejada,2020-10-15,nuevo,0
103497,Olga Gálvez Pardo,2021-08-30,regular,2
113746,Gilberto Adelardo Navarro Rodrigo,2020-07-22,regular,2
102044,Ricardo del Reina,2021-04-01,nuevo,0
108921,Ernesto Bello Navarro,2024-06-14,nuevo,1
105421,Jose Carlos del Lasa,2021-03-23,nuevo,1
106155,Mirta Benítez Samper,2023-10-10,nuevo,1
109760,Severino Izquierdo Ferrero,2022-04-19,nuevo,0
108358,Caridad Cueto,2022-05-07,nuevo,1
112895,Merche Rivera,2021-09-21,nuevo,0
111759,Nadia Hernández Francisco,2023-03-23,nuevo,0
114235,Blanca Sans,2022-01-31,nuevo,0
112626,Amador Lucho Ávila Mata,2021-07-01,nuevo,0
110206,Gema Contreras Agullo,2022-08-05,nuevo,0
108466,Toño Berenguer-Romeu,2023-12-04,regular,2
112053,Tito Borja-Agustí,2020-11-14,nuevo,0
104168,Josefina Palau Chaparro,2023-11-08,nuevo,0
110961,Sandalio Puig,2022-12-28,nuevo,0
103789,Lope Valls,2024-07-03,nuevo,0
108587,Narcisa Moles Reyes,2020-08-11,nuevo,1
100584,Cristóbal Estevez Bellido,2020-06-05,nuevo,0
108692,Cruz Estrada Cantón,2020-07-25,regular,2
108692,Cruz Estrada Cantón,2020-07-25,regular,2
100117,Primitivo Severino Oliveras Olivera,2020-12-06,nuevo,0
106645,Edelmiro Castrillo Castro,2023-04-19,nuevo,0
114071,Fabiola Rovira Sainz,2020-09-10,nuevo,0
115204,Paca Daza,2020-03-30,nuevo,0
113959,Zacarías Alba,2022-08-18,regular,2
108713,León Páez Lasa,2024-08-11,nuevo,0
101764,Mariano Ocaña,2021-03-17,regular,2
101876,Roxana Seco Rosell,2022-10-09,nuevo,0
112158,Antonio Lerma Bárcena,2021-05-10,nuevo,1
111537,Florentina Riquelme-Navas,2020-05-10,nuevo,1
110446,Matilde Oliver Torrijos,2023-11-07,nuevo,1
103225,Pía Hidalgo-Guitart,2023-04-05,nuevo,0
100527,Albert Urrutia-Gomez,2021-06-25,regular,2
107726,Ignacio Alsina Torrecilla,2023-12-25,nuevo,0
102947,María Manuela Arana Sola,2022-01-15,nuevo,0
104474,Bienvenida Múgica Rosselló,2020-07-03,nuevo,0
112092,Wilfredo Vicente,2022-12-26,nuevo,0
105656,Eufemia de Gracia,2023-08-24,nuevo,0
108885,Gisela Menendez,2023-03-30,nuevo,1
106060,Bruno Busquets Sandoval,2022-03-10,nuevo,1
100960,Anna Sanmiguel Ortega,2020-08-07,nuevo,0
112637,Lupe Piñol Comas,2023-10-05,nuevo,1
106343,Eli del Cabañas,2023-06-19,nuevo,1
103634,Abraham Galán Almeida,2021-11-01,nuevo,1
101051,Esther Rocha,2023-08-12,nuevo,1
108783,Edu Cristóbal Saldaña Sainz,2020-11-25,nuevo,0
108712,Ainoa Vilanova-Villaverde,2022-10-30,nuevo,1
103381,Loreto Mata Gil,2020-09-13,nuevo,0
103677,Jenny Miranda Jiménez,2022-10-07,nuevo,0
105777,Dan Feijoo Antúnez,2023-09-24,nuevo,0
114089,Belén Tamarit Perez,2024-01-29,regular,2
106574,Cosme Guijarro Muro,2021-04-04,nuevo,1
105180,Benito Arana Múgica,2021-07-14,nuevo,1
101608,Zaira Rosales Huertas,2023-02-18,nuevo,1
103611,Florentino Jaime Gárate Lago,2022-11-08,nuevo,0
115187,Heliodoro Ferrera,2022-09-28,nuevo,0
106636,Azahar Aurelia Vives Calatayud,2022-12-17,nuevo,0
110002,Curro Diego,2024-06-09,regular,2
100792,Jimena Armas Piñol,2023-09-19,nuevo,1
108985,Ezequiel Américo Jáuregui Pazos,2023-12-11,nuevo,0
103057,Plinio Campos Montalbán,2021-05-19,nuevo,1
110048,Leocadia Feijoo Montalbán,2021-01-29,nuevo,1
101981,Demetrio José María Martinez Hernandez,2024-06-14,nuevo,1
111426,Julia Gilabert Álamo,2021-08-06,nuevo,0
103599,Domingo Lucena Gallart,2024-05-07,nuevo,1
100934,Hilario Segarra Español,2021-11-07,regular,2
112156,Angelina Miranda Zorrilla,2020-09-22,nuevo,1
113391,Celestino Bernad Contreras,2021-05-17,nuevo,1
107425,Bartolomé Carrasco Jerez,2021-04-04,nuevo,0
105627,Almudena Báez Tolosa,2023-01-28,nuevo,1
101683,Herminia Expósito Exposito,2021-12-04,nuevo,0
104180,Nidia Palau Barreda,2023-05-13,nuevo,1
112219,Juanita Galiano Jove,2020-12-21,nuevo,0
113157,Rogelio Acero Muñoz,2021-11-14,nuevo,0
106447,Nélida Cerdá Fabra,2021-04-06,nuevo,0
104117,Carlota Calvet Recio,2023-07-31,nuevo,0
100989,Samu Amador Gallart,2021-06-08,nuevo,0
111704,Claudio Duque Barrio,2024-06-08,nuevo,1
111646,Ignacia Noriega Torrecilla,2022-03-07,nuevo,0
102897,Íngrid Perelló Roda,2022-10-07,nuevo,1
103779,Simón Viña Comas,2021-07-30,nuevo,1
105659,Leonel del Cerro,2022-12-29,nuevo,0
111723,Hermenegildo Acevedo Camacho,2021-02-04,nuevo,0
103094,José Ángel Girona-Blanco,2022-10-15,nuevo,0
103156,Herberto Paz,2022-07-27,nuevo,0
113262,Eloísa Beltran,2024-06-01,nuevo,0
111394,Dalila Vicente Zabaleta,2020-10-14,nuevo,0
101824,Consuela de Flores,2021-12-05,nuevo,0
114989,Tomás Coello Fuente,2024-04-09,nuevo,0
101099,Loreto Riquelme Morillo,2023-09-06,nuevo,0
110397,Bernarda Casares-Gallego,2022-12-14,nuevo,0
102845,Jose Antonio Echevarría Torre,2022-08-09,nuevo,1
109079,Pascual Porcel,2020-12-21,nuevo,0
103343,Vilma Castrillo Sanjuan,2021-10-01,nuevo,1
100039,Adelia Aguiló Nuñez,2022-02-01,nuevo,1
106541,Chuy Jose Ignacio Gimenez Matas,2021-05-05,nuevo,1
114569,Paca Haydée Fonseca Pintor,2023-07-10,nuevo,1
108708,Albano Martí Zorrilla,2024-03-23,nuevo,0
103357,Emperatriz Mercader,2021-01-01,nuevo,0
113026,Ariel del Berrocal,2021-03-28,nuevo,0
109646,Néstor Bernad,2020-07-23,nuevo,0
111746,Tristán Palomares Casado,2022-07-04,nuevo,0
111802,Hernando Cánovas Cabanillas,2024-02-06,nuevo,0
112858,Yaiza Adelaida Otero Ballester,2024-04-10,nuevo,1
110699,Luisa Sancho Gabaldón,2023-10-23,nuevo,0
111187,Pablo Alarcón Cañizares,2020-05-18,nuevo,0
112192,Olivia Puerta Morante,2020-12-04,nuevo,0
107814,Marcela Reig Sáenz,2021-03-05,nuevo,0
115140,Lope Belmonte Escudero,2020-10-28,nuevo,0
109099,Pío Campillo Menéndez,2021-02-06,nuevo,0
108221,Otilia Ayala,2022-11-14,nuevo,1
114378,Julio César Noriega-Cifuentes,2021-10-19,nuevo,0
110700,Baudelio Aller Gil,2023-11-29,nuevo,1
102429,Iris Valderrama Borja,2021-10-30,nuevo,0
105044,Felicia Fabiola Cordero Quintero,2021-09-24,nuevo,0
105347,Basilio Rueda,2024-04-15,nuevo,0
108955,Fausto Cardona Badía,2021-08-01,nuevo,1
111940,Camila Amo Segarra,2022-01-20,regular,2
104812,Anna Núñez Goñi,2021-03-14,nuevo,0
108477,Asdrubal Ricardo Bauzà Osuna,2020-04-04,nuevo,1
100687,Crescencia Sancho Alsina,2023-08-21,regular,2
107438,Julia Valenciano Luján,2023-04-04,nuevo,0
102354,Florina Cornejo Carballo,2023-12-24,nuevo,0
106354,Maximiano de Bernal,2022-04-17,nuevo,0
104570,Joaquín Galiano,2022-12-26,nuevo,0
108214,Edmundo Ros Río,2022-12-29,regular,2
102753,Purificación Eusebia Garay Bermúdez,2021-01-22,nuevo,0
109078,Rosalinda Santamaría Pina,2023-01-05,nuevo,0
108074,Sigfrido Ferrero Feijoo,2024-07-04,nuevo,0
109110,Gervasio Ledesma Gomis,2023-04-14,nuevo,1
101041,José María Burgos Quiroga,2021-07-15,nuevo,1
115233,Valero Múñiz Franco,2020-05-19,nuevo,1
107492,Celso Hernando Mulet,2022-06-29,nuevo,0
101266,Cándida de Enríquez,2020-11-03,nuevo,1
112772,Nicodemo Ferrán Pablo,2023-08-23,nuevo,1
114443,Susana Ibañez,2023-11-08,nuevo,1
107060,Trinidad del Izaguirre,2022-10-31,nuevo,0
100278,Iván Agustí,2024-02-06,nuevo,1
105085,Azeneth Fernández Julián,2023-06-25,nuevo,0
110277,Mariana Planas,2020-09-26,nuevo,0
109438,Encarnación Conesa Villena,2020-03-10,nuevo,0
102383,Sigfrido Pera Poza,2020-05-25,nuevo,0
100572,Jose de Arnal,2020-08-11,nuevo,0
101436,Azeneth Bustamante Girón,2020-06-21,nuevo,1
112095,Jordana Rita Segovia Palomino,2024-06-02,nuevo,0
113282,Ceferino Quintero Vázquez,2024-03-14,nuevo,1
109440,Enrique Llano Taboada,2021-03-12,nuevo,0
105353,Rufino Pardo,2022-10-10,nuevo,0
112874,Serafina Falcó Segarra,2021-01-14,nuevo,1
111719,Nuria Emma Paredes Luna,2020-04-24,nuevo,1
110707,Angelino Aguilera-Manuel,2022-05-01,nuevo,0
105446,Pánfilo Prieto Pozuelo,2020-11-11,nuevo,1
